1199,test,None,2017,manuell,90,mondeo,150000,3,None,ford,None,53639,3
2400,test,bus,2003,manuell,0,touran,150000,9,diesel,volkswagen,None,44145,0
2450,control,kombi,1997,manuell,129,e_klasse,150000,7,diesel,mercedes_benz,None,90453,20
180,test,None,2016,None,0,polo,125000,0,None,volkswagen,None,37581,6
3200,control,kleinwagen,2008,manuell,80,fiesta,90000,6,benzin,ford,None,77933,2
1400,control,None,2005,manuell,141,primera,150000,8,diesel,nissan,None,59379,6
3900,test,limousine,2003,automatik,145,None,125000,11,None,opel,nein,59590,8
8000,control,kleinwagen,2009,manuell,180,astra,70000,3,benzin,opel,None,34117,26
1099,control,limousine,1998,manuell,96,carisma,5000,10,benzin,mitsubishi,None,19370,18
None,test,kleinwagen,2001,manuell,0,twingo,150000,0,benzin,renault,ja,14641,0
11700,control,cabrio,2010,manuell,120,2_reihe,70000,3,None,peugeot,nein,28217,12
7500,test,bus,2010,None,0,andere,150000,4,diesel,renault,nein,45701,4
2450,test,bus,1999,manuell,0,None,150000,10,diesel,volkswagen,None,24109,4
None,test,kleinwagen,2001,manuell,98,rio,150000,2,benzin,kia,None,39240,1
13000,test,kombi,2009,automatik,177,None,150000,9,diesel,bmw,nein,32791,2
300,test,limousine,1995,manuell,114,laguna,150000,9,benzin,renault,None,52249,27
700,control,kleinwagen,2001,manuell,75,twingo,150000,8,benzin,renault,None,89568,10
700,test,bus,1999,None,75,None,150000,5,None,nissan,nein,86343,0
7900,test,kleinwagen,2005,manuell,102,golf,50000,11,None,volkswagen,None,84028,27
450,control,None,2000,automatik,0,None,150000,0,diesel,mercedes_benz,None,59872,1
9999,test,limousine,2009,manuell,0,None,125000,7,diesel,bmw,None,60594,10
3900,test,kombi,2003,manuell,141,6_reihe,150000,9,None,mazda,nein,48356,8
1199,control,limousine,2000,manuell,105,golf,5000,10,benzin,volkswagen,None,23812,10
500,control,kleinwagen,2000,manuell,54,corsa,125000,0,benzin,opel,None,47533,2
1100,test,kombi,1999,manuell,101,a4,150000,9,benzin,audi,None,56584,2
600,control,kleinwagen,2000,manuell,60,1_reihe,150000,0,None,peugeot,None,24790,0
5500,test,limousine,1998,automatik,284,andere,150000,2,benzin,jaguar,None,20355,11
900,control,kleinwagen,1999,manuell,37,arosa,150000,11,None,seat,nein,38723,7
2400,test,andere,2007,manuell,63,kangoo,70000,3,diesel,renault,None,12277,6
None,control,limousine,1999,manuell,100,astra,150000,5,benzin,opel,ja,6567,6
250,test,kleinwagen,1996,None,0,twingo,150000,1,benzin,renault,ja,71522,2
2300,control,kleinwagen,2004,manuell,0,punto,150000,11,None,fiat,None,20253,4
6300,control,limousine,2007,manuell,0,andere,150000,6,diesel,bmw,None,92224,0
1100,control,None,2016,manuell,0,polo,150000,0,None,volkswagen,None,31789,22
8200,control,cabrio,2003,manuell,170,a4,150000,2,benzin,audi,None,88267,15
None,test,None,1995,manuell,0,transit,150000,0,diesel,ford,None,16307,0
150,test,None,2000,manuell,0,andere,150000,0,benzin,citroen,ja,55578,29
None,control,kleinwagen,2002,manuell,60,2_reihe,150000,4,benzin,peugeot,ja,65931,4
1700,control,kombi,2004,manuell,0,mondeo,150000,9,diesel,ford,None,53520,0
4000,test,None,2017,manuell,0,2_reihe,150000,0,None,peugeot,ja,1067,17
400,test,kleinwagen,1997,manuell,56,punto,150000,2,benzin,fiat,None,95447,29
2200,control,None,2000,manuell,150,None,150000,6,benzin,bmw,nein,79379,3
6900,control,None,2017,automatik,180,a4,150000,11,diesel,audi,None,25358,5
3899,control,None,2017,manuell,163,a4,150000,0,None,audi,ja,52353,26
1500,test,None,2017,automatik,101,golf,150000,8,benzin,volkswagen,nein,42855,2
8800,control,None,2018,manuell,143,1er,150000,7,diesel,bmw,nein,49536,2
2800,test,None,2005,None,150,None,150000,0,None,sonstige_autos,None,35641,13
1700,control,coupe,1999,automatik,0,clk,150000,12,benzin,mercedes_benz,None,60388,3
None,test,kleinwagen,1993,manuell,75,clio,150000,0,benzin,renault,None,41379,0
350,test,kleinwagen,1998,manuell,0,twingo,150000,1,benzin,renault,None,89415,6
250,test,kleinwagen,1995,None,45,corsa,125000,9,benzin,opel,None,16515,14
2900,control,limousine,2004,None,0,a3,150000,11,diesel,audi,nein,17192,0
10500,control,coupe,2003,automatik,306,clk,150000,8,lpg,mercedes_benz,None,44339,27
None,test,kombi,1999,manuell,118,focus,150000,0,None,ford,None,17309,6
None,test,andere,1991,manuell,60,andere,125000,7,diesel,ford,nein,38104,16
150,test,None,2000,manuell,0,berlingo,150000,4,None,citroen,None,18230,0
2300,control,None,2017,manuell,68,c2,150000,9,benzin,citroen,None,45277,2
2200,test,None,2016,manuell,90,2_reihe,150000,3,diesel,peugeot,nein,21465,4
None,test,kombi,1997,manuell,170,5er,150000,9,benzin,bmw,nein,9439,2
1380,control,kleinwagen,2002,manuell,50,lupo,125000,3,None,volkswagen,nein,59071,4
14200,test,None,2017,automatik,200,tt,150000,11,None,audi,None,66509,2
2899,control,None,2016,manuell,130,c_klasse,150000,9,benzin,mercedes_benz,None,63739,0
850,test,kombi,1998,manuell,0,astra,150000,0,benzin,opel,None,46145,0
None,control,bus,2001,manuell,116,zafira,150000,0,None,opel,None,7646,0
None,test,cabrio,2007,manuell,140,None,80000,11,benzin,peugeot,nein,24539,15
1750,control,None,2005,manuell,112,freelander,150000,5,None,land_rover,None,27283,0
600,test,kombi,1997,manuell,75,astra,150000,12,benzin,opel,None,54568,1
1000,control,limousine,1997,manuell,150,None,150000,12,benzin,bmw,nein,51067,1
2950,test,coupe,1993,automatik,135,e_klasse,150000,0,None,mercedes_benz,None,37176,14
500,control,limousine,1990,manuell,122,None,150000,0,None,mercedes_benz,ja,91619,2
6200,test,None,2018,manuell,0,yaris,20000,4,None,toyota,None,30952,0
890,test,kleinwagen,2007,manuell,90,getz,150000,12,diesel,hyundai,None,56410,0
13500,control,limousine,2005,manuell,177,5er,150000,12,diesel,bmw,None,59519,19
4300,test,None,2009,manuell,109,i_reihe,150000,0,benzin,hyundai,nein,49170,0
300,test,kleinwagen,1997,manuell,0,fiesta,50000,0,benzin,ford,None,6647,22
2400,test,limousine,1998,automatik,136,None,150000,10,benzin,mercedes_benz,nein,86179,15
1000,test,None,2005,manuell,125,zafira,150000,12,diesel,opel,ja,35794,29
3699,test,cabrio,2004,manuell,101,astra,125000,12,benzin,opel,None,73635,1
5499,test,None,2018,manuell,80,corsa,100000,12,None,opel,nein,22177,6
1600,test,None,2018,manuell,115,vectra,150000,3,None,opel,None,45896,10
700,test,kombi,1998,manuell,116,mondeo,150000,12,benzin,ford,None,76189,6
650,control,coupe,2000,manuell,100,None,150000,11,None,opel,None,27793,1
300,control,None,2016,None,0,ka,70000,11,benzin,ford,None,51399,0
1250,test,kombi,2001,manuell,74,focus,150000,8,benzin,ford,None,27578,1
8000,control,None,2018,manuell,0,golf,150000,9,diesel,volkswagen,None,22145,21
3999,test,kombi,2009,manuell,126,ceed,70000,5,benzin,kia,None,51645,0
1599,control,limousine,1998,automatik,0,e_klasse,5000,6,None,mercedes_benz,None,73326,9
2500,test,kombi,2004,manuell,101,fabia,125000,4,benzin,skoda,None,12627,0
599,test,kleinwagen,1996,automatik,90,colt,150000,3,benzin,mitsubishi,None,42277,0
100,control,None,2018,automatik,125,a_klasse,100000,0,benzin,mercedes_benz,ja,42719,3
2500,control,kombi,2004,automatik,155,vectra,150000,8,benzin,opel,None,9111,4
450,test,kombi,1999,manuell,0,None,150000,8,benzin,opel,ja,27313,6
820,control,None,2017,None,75,polo,100000,0,None,volkswagen,nein,46395,0
None,control,kombi,1999,manuell,152,passat,150000,4,None,volkswagen,ja,33161,20
1450,control,limousine,1999,manuell,0,a_klasse,150000,6,benzin,mercedes_benz,None,42551,1
7999,test,limousine,2005,automatik,306,7er,150000,9,benzin,bmw,None,72555,0
300,test,None,1995,None,0,None,125000,0,None,renault,None,8468,3
950,control,bus,1996,manuell,68,transporter,150000,6,diesel,volkswagen,None,24103,9
2650,test,bus,2002,manuell,116,andere,100000,12,benzin,citroen,None,53340,18
2500,test,kombi,2004,None,0,sharan,150000,11,diesel,volkswagen,nein,54292,0
550,test,None,2000,manuell,120,polo,150000,6,None,volkswagen,None,48720,0
800,control,None,2017,manuell,75,astra,150000,6,None,opel,nein,92660,26
1500,test,kombi,1996,manuell,75,golf,125000,11,benzin,volkswagen,None,49479,12
999,test,kleinwagen,2000,manuell,75,1_reihe,150000,9,benzin,peugeot,None,59457,17
999,test,kombi,2000,manuell,125,None,150000,12,diesel,opel,nein,35789,1
500,test,None,2016,manuell,0,golf,5000,5,benzin,volkswagen,None,32469,8
5999,control,cabrio,2005,automatik,82,roadster,90000,8,benzin,smart,None,44319,9
None,control,kombi,2001,manuell,163,5er,150000,3,diesel,bmw,nein,48527,2
2990,control,kleinwagen,2004,automatik,120,meriva,60000,5,None,opel,nein,47506,0
4000,test,None,2005,None,0,touran,150000,0,diesel,volkswagen,None,13051,11
1500,test,bus,2002,automatik,116,None,150000,0,diesel,seat,ja,30167,2
880,control,None,1990,manuell,54,golf,150000,0,benzin,volkswagen,None,30559,22
2600,test,kleinwagen,2006,manuell,54,None,125000,3,benzin,volkswagen,None,34127,20
None,control,None,2000,manuell,100,transporter,5000,5,None,volkswagen,None,79110,6
28599,test,limousine,2009,automatik,0,s_klasse,150000,11,None,mercedes_benz,nein,13403,11
2353,control,kombi,1983,manuell,50,None,100000,1,None,sonstige_autos,nein,99834,11
None,control,kleinwagen,1997,manuell,60,None,150000,7,None,volkswagen,None,41749,2
1000,test,kleinwagen,2000,manuell,54,punto,150000,11,None,fiat,ja,65510,2
None,control,limousine,2002,manuell,147,vectra,150000,2,benzin,opel,nein,78333,9
None,control,coupe,1999,manuell,116,astra,150000,0,benzin,opel,nein,6888,13
6299,control,limousine,2007,manuell,0,jetta,90000,11,benzin,volkswagen,None,13403,0
4450,test,coupe,2004,None,0,c_klasse,100000,12,benzin,mercedes_benz,nein,66663,15
2800,control,kombi,2005,None,0,touran,150000,11,diesel,volkswagen,nein,31515,0
900,control,kleinwagen,1998,manuell,60,corsa,150000,3,benzin,opel,None,13409,6
2250,test,kombi,2000,manuell,125,c_klasse,150000,6,diesel,mercedes_benz,None,66706,13
8100,control,limousine,2009,None,0,a_klasse,50000,8,benzin,mercedes_benz,nein,78479,2
799,control,kombi,1997,manuell,101,a4,150000,5,None,audi,nein,68305,2
400,test,kleinwagen,1996,None,0,None,150000,0,benzin,ford,nein,52477,29
560,test,coupe,1998,manuell,0,andere,150000,0,None,honda,None,39448,0
None,control,coupe,2007,None,0,andere,150000,7,diesel,mercedes_benz,None,56459,22
999,control,kleinwagen,1999,manuell,57,seicento,150000,11,None,fiat,None,38440,2
1100,test,None,2016,manuell,0,ptcruiser,150000,8,diesel,chrysler,ja,81371,1
890,test,None,2017,manuell,60,twingo,150000,5,benzin,renault,ja,59494,1
11900,control,suv,2007,automatik,177,None,150000,8,diesel,sonstige_autos,nein,32425,12
950,control,None,2018,manuell,54,corsa,150000,4,benzin,opel,None,42551,2
150,test,None,2016,manuell,60,fiesta,60000,4,benzin,ford,None,2763,4
None,control,limousine,1995,manuell,75,polo,150000,0,benzin,volkswagen,nein,59067,12
1300,test,kleinwagen,2003,manuell,95,punto,150000,9,benzin,fiat,None,78655,8
14500,control,coupe,1989,manuell,160,None,150000,11,benzin,porsche,nein,39590,27
1800,control,None,2018,manuell,0,None,150000,6,benzin,volkswagen,nein,91717,0
250,test,kleinwagen,1996,manuell,54,micra,150000,0,benzin,nissan,None,49196,1
1400,test,kombi,2000,manuell,101,focus,150000,6,None,ford,nein,55118,2
5500,control,None,2018,manuell,116,1er,150000,12,benzin,bmw,None,90451,6
None,test,limousine,2000,manuell,0,c_klasse,150000,10,diesel,mercedes_benz,None,23556,0
395,control,kombi,2000,manuell,92,focus,150000,0,diesel,ford,None,87734,3
500,test,None,2016,manuell,100,focus,150000,2,benzin,ford,nein,19063,6
2700,control,kleinwagen,2000,None,0,polo,150000,4,benzin,volkswagen,ja,36251,32
2999,test,None,2018,manuell,65,picanto,150000,12,None,kia,None,52351,26
7900,control,kombi,2000,automatik,224,e_klasse,150000,2,benzin,mercedes_benz,None,48231,3
4499,test,limousine,1999,automatik,0,None,150000,0,diesel,bmw,None,33142,12
999,test,kombi,1997,manuell,64,caddy,150000,3,diesel,volkswagen,None,51688,2
4000,control,None,2017,automatik,0,None,150000,4,diesel,volkswagen,nein,30455,6
1850,test,cabrio,2000,manuell,95,None,150000,4,None,renault,None,48653,21
250,control,kleinwagen,1999,manuell,65,None,150000,0,benzin,opel,ja,47139,0
None,control,kombi,1989,manuell,90,passat,150000,3,benzin,volkswagen,ja,59494,0
750,test,kleinwagen,1998,manuell,60,polo,80000,0,benzin,volkswagen,None,29633,8
2000,test,kleinwagen,2004,manuell,75,fabia,150000,4,benzin,skoda,None,56068,1
1390,control,limousine,2003,automatik,135,laguna,150000,4,benzin,renault,None,12051,1
None,test,limousine,2000,manuell,115,vectra,150000,0,benzin,opel,None,16727,2
4999,control,None,2005,manuell,102,transporter,150000,0,diesel,volkswagen,None,23970,15
1300,control,coupe,1998,automatik,115,astra,150000,0,None,opel,None,38828,3
1099,control,coupe,1995,manuell,131,900,150000,4,None,saab,nein,76437,33
749,control,kleinwagen,1999,manuell,60,twingo,100000,6,benzin,renault,None,22885,13
4500,control,bus,2011,manuell,102,caddy,150000,2,None,volkswagen,None,42799,12
10500,test,None,2017,manuell,170,touran,80000,12,diesel,volkswagen,nein,34270,1
550,test,None,2017,manuell,75,golf,150000,4,benzin,volkswagen,None,12623,0
200,control,limousine,1999,manuell,0,laguna,150000,3,benzin,renault,None,33142,4
8000,test,limousine,2013,manuell,86,i_reihe,60000,7,benzin,hyundai,None,85646,1
2150,test,None,2016,automatik,0,None,125000,3,None,smart,nein,18273,30
500,test,None,1980,manuell,44,kaefer,5000,12,benzin,volkswagen,None,16761,2
1800,control,limousine,2005,manuell,0,3_reihe,150000,8,diesel,peugeot,None,30169,0
2999,control,None,2017,manuell,0,ducato,150000,0,None,fiat,nein,97421,4
1000,control,None,2018,automatik,0,astra,150000,0,benzin,opel,None,10243,7
299,control,None,2016,automatik,70,golf,150000,0,benzin,volkswagen,None,27404,6
8200,control,None,2016,manuell,220,corsa,90000,5,None,opel,ja,37217,4
1450,control,kleinwagen,2003,None,41,fortwo,150000,6,diesel,smart,ja,72459,8
1300,test,None,1995,manuell,163,andere,150000,5,benzin,ford,None,88353,32
None,test,None,1995,manuell,75,golf,150000,0,benzin,volkswagen,None,41169,5
5950,test,cabrio,1999,manuell,120,None,30000,9,benzin,sonstige_autos,nein,77743,25
None,control,limousine,1999,manuell,99,c5,100000,3,elektro,citroen,ja,6842,8
None,test,kleinwagen,1997,manuell,0,andere,150000,0,benzin,fiat,None,55131,4
1450,test,limousine,2000,manuell,155,156,150000,5,benzin,alfa_romeo,None,45127,0
11000,test,None,2005,manuell,200,golf,90000,0,None,volkswagen,None,45879,13
None,control,kombi,1991,automatik,90,astra,150000,7,benzin,opel,ja,51598,1
None,test,None,2005,manuell,0,ka,150000,5,benzin,ford,None,48529,0
None,test,kleinwagen,1995,manuell,60,polo,150000,4,benzin,volkswagen,ja,88281,2
550,test,None,2016,manuell,90,tigra,150000,5,None,opel,None,82194,4
None,control,kleinwagen,2002,manuell,90,a_klasse,5000,7,None,mercedes_benz,ja,91301,2
2250,test,None,2017,manuell,101,polo,150000,9,diesel,volkswagen,None,73033,15
400,control,None,1995,None,0,None,5000,0,None,sonstige_autos,None,64823,10
2900,control,limousine,1999,manuell,115,beetle,100000,0,benzin,volkswagen,None,48607,2
None,test,kombi,1998,manuell,101,a4,150000,0,None,audi,None,94209,0
6700,control,limousine,2007,manuell,150,None,150000,2,None,opel,nein,74626,2
None,control,None,2015,None,0,5er,5000,0,None,bmw,None,28237,4
1999,control,kleinwagen,2006,manuell,98,None,150000,0,None,fiat,nein,55234,10
760,test,limousine,2000,manuell,101,vectra,150000,6,diesel,opel,None,85117,7
1200,control,None,2017,None,0,polo,150000,0,benzin,volkswagen,None,30453,11
1800,test,kombi,2002,None,0,e_klasse,150000,1,diesel,mercedes_benz,nein,78052,17
400,control,None,2005,None,0,transporter,150000,0,diesel,volkswagen,None,6556,4
None,control,suv,2016,manuell,122,defender,5000,2,diesel,land_rover,nein,21220,2
799,control,None,2000,None,0,3er,150000,0,None,bmw,ja,1129,1
999,test,kombi,1995,None,101,passat,150000,3,benzin,volkswagen,nein,89567,16
180,test,None,2016,automatik,0,astra,150000,7,benzin,opel,None,13189,1
None,test,None,2000,None,0,civic,150000,0,None,honda,None,98673,27
400,test,kleinwagen,1995,manuell,0,micra,100000,0,benzin,nissan,None,59067,7
None,test,kombi,2004,manuell,131,passat,150000,7,diesel,volkswagen,nein,49090,12
1500,test,None,2017,manuell,110,3_reihe,150000,12,benzin,peugeot,nein,99326,1
2450,control,limousine,1998,automatik,150,3er,150000,10,benzin,bmw,None,53123,30
1499,test,None,2017,manuell,0,andere,125000,10,None,rover,nein,26419,9
2850,test,coupe,2000,manuell,150,3er,150000,0,benzin,bmw,None,58135,3
None,control,limousine,2002,manuell,150,golf,150000,0,diesel,volkswagen,None,27749,5
None,control,limousine,1998,automatik,155,a3,150000,0,None,audi,nein,27432,23
250,test,kleinwagen,1998,manuell,65,corsa,150000,12,benzin,opel,None,92237,13
10500,control,limousine,1955,manuell,30,andere,60000,0,benzin,ford,None,53498,23
580,test,limousine,1995,None,0,golf,150000,3,benzin,volkswagen,nein,65428,15
199,test,None,1995,manuell,0,samara,100000,0,benzin,lada,None,14774,0
950,test,coupe,1999,manuell,101,a3,150000,0,benzin,audi,None,86150,14
450,control,limousine,1997,manuell,120,passat,150000,10,None,volkswagen,ja,97318,8
None,test,limousine,1999,manuell,200,None,150000,1,diesel,sonstige_autos,nein,24944,0
1050,control,kleinwagen,1998,manuell,55,arosa,150000,6,benzin,seat,None,74394,8
1990,control,kleinwagen,2004,None,7,polo,150000,5,diesel,volkswagen,nein,37124,4
500,test,None,2000,manuell,102,3er,125000,6,None,bmw,None,85221,11
1400,control,None,2017,manuell,125,a_klasse,150000,5,None,mercedes_benz,None,68309,28
12500,control,suv,2010,manuell,145,None,125000,1,diesel,sonstige_autos,nein,35583,23
1350,control,kleinwagen,1999,None,45,fortwo,150000,10,benzin,smart,nein,71636,4
4399,control,None,2017,manuell,150,None,150000,12,None,bmw,nein,66773,21
2299,control,kleinwagen,2000,manuell,0,a_klasse,125000,9,benzin,mercedes_benz,None,94447,6
9000,test,None,2016,manuell,160,scirocco,150000,0,None,volkswagen,nein,45899,15
5000,control,limousine,2010,None,110,golf,150000,8,diesel,volkswagen,nein,76227,0
5500,test,None,2016,manuell,0,transporter,150000,0,benzin,volkswagen,nein,95691,15
300,control,limousine,1996,manuell,66,primera,10000,3,benzin,nissan,None,10315,7
3250,test,None,2016,manuell,120,scenic,150000,8,diesel,renault,nein,66113,3
5850,test,kleinwagen,2007,manuell,140,golf,150000,8,diesel,volkswagen,None,41844,13
None,control,cabrio,2004,manuell,0,c3,150000,0,diesel,citroen,None,49824,33
450,control,limousine,1999,manuell,116,vectra,150000,0,benzin,opel,None,39387,14
8500,control,kleinwagen,2007,manuell,109,cooper,150000,9,diesel,mini,None,38100,15
None,test,None,2000,None,0,None,5000,0,None,ford,None,94152,18
400,test,None,1990,manuell,90,None,150000,0,benzin,volkswagen,None,88138,31
6500,control,limousine,2005,None,163,1er,150000,7,diesel,bmw,nein,59348,2
650,control,None,2016,manuell,44,None,150000,1,None,peugeot,ja,64342,6
700,test,None,2016,manuell,47,polo,150000,3,None,volkswagen,nein,12435,25
400,test,kombi,1998,manuell,0,galant,150000,1,benzin,mitsubishi,None,45881,28
400,control,None,2000,manuell,0,None,150000,6,None,renault,ja,72145,20
450,control,kombi,1997,manuell,193,passat,150000,0,benzin,volkswagen,None,96465,22
18490,control,limousine,2012,automatik,213,e_klasse,150000,7,diesel,mercedes_benz,None,70569,9
500,control,None,2016,manuell,80,mondeo,150000,11,None,ford,nein,21684,8
2300,test,None,2017,manuell,26,601,70000,1,None,trabant,nein,39443,11
500,control,andere,1996,None,101,golf,150000,0,None,volkswagen,None,19406,18
42999,control,bus,2013,automatik,224,viano,50000,11,None,mercedes_benz,nein,10711,0
None,control,kleinwagen,2000,manuell,54,corsa,125000,8,benzin,opel,nein,97519,13
899,control,kleinwagen,2001,None,60,ka,100000,5,None,ford,nein,69115,3
2500,control,None,2017,manuell,0,andere,150000,4,diesel,citroen,None,78739,0
None,test,limousine,1997,manuell,102,3er,150000,0,benzin,bmw,None,79183,29
1300,control,kombi,2001,automatik,193,None,150000,5,benzin,audi,None,47533,0
5990,control,bus,2005,manuell,0,verso,150000,5,benzin,toyota,None,84489,2
500,test,None,2017,None,0,None,150000,0,None,sonstige_autos,None,99734,1
None,test,None,2017,None,75,golf,125000,0,benzin,volkswagen,None,88499,7
300,test,kleinwagen,2000,manuell,54,corsa,150000,0,benzin,opel,None,4838,26
370,control,kombi,1996,manuell,116,omega,150000,4,benzin,opel,None,90513,8
None,test,kombi,1999,manuell,90,3_reihe,150000,1,None,peugeot,None,31039,2
None,test,kombi,2011,automatik,0,None,5000,0,diesel,bmw,None,94333,21
150,test,None,2000,None,0,None,5000,0,None,mitsubishi,None,95145,10
4300,control,kombi,2006,manuell,105,passat,150000,1,diesel,volkswagen,None,26203,13
150,test,None,2000,None,0,None,150000,0,None,citroen,None,22455,0
1200,control,kombi,2003,manuell,0,None,150000,4,diesel,ford,None,45881,0
175,control,None,2000,None,0,punto,150000,0,None,fiat,None,65344,0
1750,test,cabrio,1995,manuell,90,None,150000,4,benzin,volkswagen,nein,39393,4
1100,control,limousine,2003,manuell,0,omega,150000,7,None,opel,None,26441,0
2750,control,bus,1997,manuell,122,sprinter,150000,2,diesel,mercedes_benz,None,45139,1
3600,test,None,2018,manuell,50,fabia,80000,0,benzin,skoda,None,37120,4
2700,control,kleinwagen,2003,manuell,113,megane,150000,0,lpg,renault,None,38678,27
2500,test,kombi,2003,None,0,a4,150000,6,diesel,audi,None,60314,0
800,control,kleinwagen,2002,manuell,55,seicento,150000,0,benzin,fiat,None,42699,0
1290,test,kombi,1999,manuell,136,e_klasse,150000,3,benzin,mercedes_benz,None,29221,5
300,control,kleinwagen,1999,manuell,0,ibiza,150000,0,benzin,seat,None,25335,14
350,test,None,2016,manuell,45,corsa,150000,2,benzin,opel,None,64354,7
None,control,suv,1999,manuell,103,navara,150000,6,diesel,nissan,None,49638,6
None,test,kleinwagen,1998,None,0,None,5000,0,None,opel,None,2625,4
3500,control,kleinwagen,2009,manuell,105,polo,150000,5,benzin,volkswagen,None,35796,4
600,test,None,2017,manuell,75,berlingo,150000,4,None,citroen,None,51570,1
450,control,kombi,1999,None,115,focus,150000,5,benzin,ford,None,9353,7
None,control,kleinwagen,1997,manuell,45,corsa,150000,6,benzin,opel,None,87772,2
2999,control,None,2005,manuell,0,touran,150000,0,diesel,volkswagen,None,29465,16
300,test,None,2000,manuell,60,polo,150000,1,benzin,volkswagen,None,35083,0
950,test,None,2017,manuell,55,arosa,150000,7,None,seat,nein,26789,1
9200,control,kombi,2007,automatik,143,c_klasse,100000,9,benzin,mercedes_benz,None,22609,2
1150,control,limousine,1998,None,0,golf,150000,0,benzin,volkswagen,None,12049,0
299,test,kleinwagen,1997,manuell,60,corsa,150000,1,None,opel,ja,54579,2
None,test,cabrio,1984,manuell,215,None,70000,2,benzin,sonstige_autos,nein,64546,18
1100,test,kombi,1996,manuell,116,3er,150000,5,None,bmw,None,86830,4
1360,control,kleinwagen,2001,manuell,50,lupo,150000,4,benzin,volkswagen,None,59755,15
500,control,kleinwagen,2000,manuell,58,twingo,150000,9,benzin,renault,None,59590,4
900,control,limousine,1999,manuell,105,3er,150000,7,benzin,bmw,None,72800,22
430,control,None,2005,None,0,agila,90000,0,benzin,opel,None,26169,4
1500,control,None,2016,manuell,101,a3,150000,4,benzin,audi,None,45326,16
3500,control,kleinwagen,2004,automatik,0,golf,150000,0,diesel,volkswagen,None,94256,2
2500,control,None,2005,manuell,185,a3,150000,3,benzin,audi,nein,78126,15
None,control,None,2016,manuell,60,punto,125000,8,None,fiat,nein,47805,2
3650,control,bus,2001,manuell,192,zafira,150000,0,None,opel,nein,54550,7
449,control,kleinwagen,1998,manuell,0,None,150000,12,benzin,peugeot,nein,24147,3
800,test,kleinwagen,1993,manuell,90,civic,150000,6,benzin,honda,None,52223,14
None,control,kombi,1988,None,0,601,80000,0,None,trabant,None,39646,11
4299,test,None,2017,manuell,0,combo,125000,1,diesel,opel,None,13403,3
3500,control,suv,2002,automatik,184,x_reihe,150000,3,diesel,bmw,None,65929,1
450,test,None,2005,None,0,focus,150000,0,diesel,ford,None,56637,2
2999,test,kombi,2002,automatik,170,e_klasse,150000,3,None,mercedes_benz,nein,12059,6
2990,test,kombi,2005,manuell,110,2_reihe,150000,2,diesel,peugeot,None,91452,5
2200,control,limousine,2003,None,0,3er,150000,11,diesel,bmw,nein,99625,0
350,test,andere,1996,manuell,0,None,150000,12,benzin,renault,ja,63065,23
29200,test,cabrio,2005,manuell,200,None,30000,6,benzin,sonstige_autos,nein,1139,26
1100,test,kleinwagen,2002,manuell,0,fiesta,150000,9,diesel,ford,None,49453,26
None,test,bus,2003,manuell,100,meriva,150000,8,benzin,opel,nein,26689,2
750,control,None,2016,manuell,0,swift,80000,0,None,suzuki,None,7549,2
625,test,limousine,1997,None,0,golf,150000,0,None,volkswagen,nein,38268,6
1100,test,None,2016,manuell,75,golf,150000,6,lpg,volkswagen,nein,18059,2
7999,test,None,2018,manuell,170,insignia,70000,4,cng,opel,None,65428,2
2222,control,kombi,2003,manuell,0,mondeo,150000,0,None,ford,nein,23554,4
450,control,kombi,1994,None,116,None,150000,2,None,volkswagen,None,41812,15
350,control,None,2000,manuell,0,corsa,150000,0,benzin,opel,None,64572,0
2000,control,None,2017,manuell,174,golf,150000,0,None,volkswagen,nein,57482,22
500,test,kleinwagen,1999,automatik,0,lupo,150000,0,None,volkswagen,None,77971,6
4899,control,kombi,2006,automatik,184,signum,150000,5,diesel,opel,None,35606,5
None,control,kombi,2003,manuell,130,mondeo,150000,5,diesel,ford,nein,27793,26
4000,control,limousine,2006,manuell,80,golf,150000,7,benzin,volkswagen,None,85354,2
9500,control,bus,2012,manuell,106,None,50000,2,benzin,renault,ja,71729,3
1450,test,kleinwagen,2000,manuell,102,a_klasse,150000,1,None,mercedes_benz,nein,87439,0
499,test,None,1985,None,0,golf,150000,0,None,volkswagen,ja,26188,16
4300,control,None,2009,None,80,corsa,150000,11,benzin,opel,None,33102,2
None,control,limousine,1989,manuell,75,80,100000,0,benzin,audi,None,9569,0
3600,test,limousine,2003,manuell,116,3er,150000,12,benzin,bmw,None,66740,23
600,control,limousine,2002,manuell,75,fiesta,125000,11,None,ford,nein,39576,5
3300,test,None,2005,None,0,None,150000,0,None,volkswagen,None,78054,18
2600,test,kleinwagen,2002,None,60,polo,125000,8,benzin,volkswagen,None,23562,4
None,control,cabrio,2011,automatik,385,911,50000,2,benzin,porsche,nein,36286,14
1300,control,None,1990,manuell,54,None,150000,0,benzin,volkswagen,None,59069,1
2990,control,limousine,1998,manuell,170,5er,150000,6,None,bmw,nein,70469,24
2299,test,None,2017,manuell,68,kangoo,150000,6,None,renault,ja,70374,3
1800,test,andere,1988,manuell,0,jetta,150000,0,None,volkswagen,None,3226,6
700,test,kombi,1995,manuell,116,80,150000,3,benzin,audi,None,36205,7
300,test,None,2005,None,0,transporter,5000,0,None,volkswagen,None,46539,28
4100,test,kleinwagen,2007,None,0,a3,150000,6,diesel,audi,None,51065,0
